Invoice Id,Invoice Date,Currency,Customer,Qty,Unit,Gross,Discount,Other Charges,CENTRAL SALES TAX PAYABLE - 2.00%,CENTRAL SALES TAX PAYABLE - 5%,EXCISE ON SALES - 12.50%,OUTPUT VAT PAYABLE  @ 4%,OUTPUT VAT PAYABLE ADDITIONAL @ 1%,,Net Amount
Invoice Id,Invoice Date,Currency,Customer,Qty,Unit,Gross,Discount,Other Charges,CENTRAL SALES TAX PAYABLE - 2.00%,CENTRAL SALES TAX PAYABLE - 5%,EXCISE ON SALES - 12.50%,OUTPUT VAT PAYABLE  @ 4%,OUTPUT VAT PAYABLE ADDITIONAL @ 1%,,Net Amount
SI001829,24-06-2015,INR,RPS ELECTRONICS,213.805,KG,108535.970,0.000,0.000,2442.000,0.000,13567.000,0.000,0.000,0.000,124544.970
SI001831,24-06-2015,INR,C&S Electricals Ltd.,348.170,KG,182244.876,0.000,0.000,0.000,0.000,22781.000,8201.000,2050.000,0.000,215276.876
SI001832,24-06-2015,INR,C&S Electricals Ltd.,257.225,KG,133191.105,0.000,0.000,0.000,0.000,16649.000,5994.000,1498.000,0.000,157332.105
SI001834,24-06-2015,INR,ATUL GENERATOR (P) ,542.860,KG,253019.041,0.000,0.000,0.000,0.000,31627.000,11386.000,2846.000,0.000,298878.041
SI001835,24-06-2015,INR,G K WINDING WIRES ,1654.500,KG,839138.019,0.000,0.000,0.000,0.000,104892.000,0.000,0.000,0.000,944030.019
SI001836,25-06-2015,INR,R.D. METALS,705.000,KG,56400.000,0.000,647.000,1269.000,0.000,7050.000,0.000,0.000,0.000,65366.000
SI001837,25-06-2015,INR,Denso India Ltd.,1624.000,KG,808031.120,0.000,0.000,0.000,0.000,101004.000,36360.000,9090.000,0.000,954485.120
SI001838,25-06-2015,INR,Denso India Ltd.,1222.000,KG,609941.860,0.000,0.000,0.000,0.000,76243.000,27448.000,6863.000,0.000,720495.860
SI001839,25-06-2015,INR,Denso India Ltd.,543.000,KG,267226.590,0.000,0.000,0.000,0.000,33403.000,12025.000,3006.000,0.000,315660.590
SI001842,25-06-2015,INR,Nortex Marketing,102.405,KG,55230.089,0.000,0.000,0.000,0.000,6904.000,2485.000,621.000,0.000,65240.089
SI001843,25-06-2015,INR,M.K ELECTRONICS,91.525,KG,47651.576,0.000,0.000,0.000,0.000,5956.000,2144.000,536.000,0.000,56287.576
SI001844,25-06-2015,INR,RPS ELECTRONICS,264.595,KG,134319.006,0.000,0.000,3022.000,0.000,16790.000,0.000,0.000,0.000,154131.006
SI001845,25-06-2015,INR,YMD ELECTROMAC PVT. ,111.105,KG,59438.953,0.000,0.000,0.000,0.000,7430.000,2675.000,669.000,0.000,70212.953
SI001846,25-06-2015,INR,N.J.ELECTRONICS,10.490,KG,5431.722,0.000,0.000,0.000,0.000,679.000,244.000,61.000,0.000,6415.722
SI001847,25-06-2015,INR,G K WINDING WIRES ,19.390,KG,11370.102,0.000,0.000,0.000,0.000,1421.000,0.000,0.000,0.000,12791.102
SI001848,25-06-2015,INR,Mandeep Cables P Ltd,2678.000,KG,22763.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22763.000
SI001849,25-06-2015,INR,NTL ElECTRONICS INDIA ,283.950,KG,149544.186,0.000,0.000,0.000,0.000,18693.000,6730.000,1682.000,0.000,176649.186
SI001850,25-06-2015,INR,NTL ElECTRONICS INDIA ,1223.915,KG,645905.197,0.000,0.000,0.000,0.000,80738.000,29066.000,7267.000,0.000,762976.197
SI001851,25-06-2015,INR,DixonTechnologies (India) ,156.265,KG,94279.362,0.000,0.000,2121.000,0.000,11785.000,0.000,0.000,0.000,108185.362
SI001852,25-06-2015,INR,DixonTechnologies (India) ,189.650,KG,117308.740,0.000,0.000,2639.000,0.000,14664.000,0.000,0.000,0.000,134611.740
SI001853,25-06-2015,INR,DixonTechnologies (India) ,198.735,KG,98334.078,0.000,0.000,2213.000,0.000,12292.000,0.000,0.000,0.000,112839.078
SI001854,25-06-2015,INR,LUMINOUS POWER ,453.450,KG,106787.475,0.000,1350.000,2403.000,0.000,13348.000,0.000,0.000,0.000,123888.475
SI001855,25-06-2015,INR,DEWCON INDUSTRIES,204.855,KG,110138.242,0.000,0.000,2478.000,0.000,13767.000,0.000,0.000,0.000,126383.242
SI001856,25-06-2015,INR,SRINISONS WIRING ,21.160,KG,10765.150,0.000,0.000,242.000,0.000,1346.000,0.000,0.000,0.000,12353.150
SI001857,25-06-2015,INR,Kanik Electronics Pvt Ltd,1125.655,KG,550439.194,0.000,0.000,12385.000,0.000,68805.000,0.000,0.000,0.000,631629.194
SI001858,26-06-2015,INR,R.D. METALS,791.000,KG,63280.000,0.000,726.000,1424.000,0.000,7910.000,0.000,0.000,0.000,73340.000
SI001859,26-06-2015,INR,Denso India Ltd.,1534.000,KG,765675.420,0.000,0.000,0.000,0.000,95709.000,34455.000,8614.000,0.000,904453.420
SI001860,26-06-2015,INR,Denso India Ltd.,1543.000,KG,778700.590,0.000,0.000,0.000,0.000,97338.000,35042.000,8761.000,0.000,919841.590
SI001861,26-06-2015,INR,Denso India Ltd.,965.000,KG,473048.450,0.000,0.000,0.000,0.000,59132.000,21287.000,5322.000,0.000,558789.450
SI001862,26-06-2015,INR,Orient Electric,3607.750,KG,113644.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,113644.125
SI001863,26-06-2015,INR,GSP Electronics Pvt Ltd,150.025,KG,75708.616,0.000,0.000,0.000,0.000,9464.000,3407.000,852.000,0.000,89431.616
SI001864,26-06-2015,INR,YMD ELECTROMAC PVT. ,132.575,KG,79409.774,0.000,0.000,0.000,0.000,9926.000,3573.000,893.000,0.000,93801.774
SI001865,26-06-2015,INR,N.J.ELECTRONICS,293.300,KG,147477.985,0.000,0.000,0.000,0.000,18435.000,6637.000,1659.000,0.000,174208.985
SI001866,26-06-2015,INR,DixonTechnologies (India) ,760.910,KG,396773.938,0.000,0.000,8928.000,0.000,49597.000,0.000,0.000,0.000,455298.938
SI001867,26-06-2015,INR,DixonTechnologies (India) ,194.125,KG,96635.425,0.000,0.000,2174.000,0.000,12079.000,0.000,0.000,0.000,110888.425
SI001868,26-06-2015,INR,VIMLESH INDUSTRIES ,4200.000,KG,789600.000,0.000,0.000,17766.000,0.000,98701.000,0.000,0.000,0.000,906067.000
SI001869,26-06-2015,INR,SAZAYA & COMPANY,50.000,PCS,10500.000,0.000,0.000,0.000,0.000,1313.000,473.000,118.000,0.000,12404.000
SI001870,26-06-2015,INR,SAZAYA & COMPANY,2050.000,KG,6150.000,0.000,0.000,0.000,0.000,0.000,246.000,62.000,0.000,6458.000
Invoice Id,Invoice Date,Currency,Customer,Qty,Unit,Gross,Discount,Other Charges,CENTRAL SALES TAX PAYABLE - 2.00%,CENTRAL SALES TAX PAYABLE - 5%,EXCISE ON SALES - 12.50%,OUTPUT VAT PAYABLE  @ 4%,OUTPUT VAT PAYABLE ADDITIONAL @ 1%,,Net Amount
SI001872,26-06-2015,INR,Kanik Electronics Pvt Ltd,544.230,KG,267108.084,0.000,0.000,6010.000,0.000,33389.000,0.000,0.000,0.000,306507.084
SI001873,27-06-2015,INR,R.D. METALS,822.000,KG,65760.000,0.000,755.000,1480.000,0.000,8220.000,0.000,0.000,0.000,76215.000
SI001874,27-06-2015,INR,Denso India Ltd.,1741.000,KG,868910.330,0.000,0.000,0.000,0.000,108613.000,39101.000,9775.000,0.000,1026399.330
SI001875,27-06-2015,INR,Denso India Ltd.,1571.000,KG,795824.230,0.000,0.000,0.000,0.000,99479.000,35813.000,8953.000,0.000,940069.230
SI001876,27-06-2015,INR,Denso India Ltd.,712.000,KG,348260.560,0.000,0.000,0.000,0.000,43533.000,15672.000,3918.000,0.000,411383.560
SI001877,27-06-2015,INR,NTL ELECTRONICS INDIA ,589.440,KG,310623.091,0.000,0.000,0.000,0.000,38828.000,13978.000,3495.000,0.000,366924.091
SI001878,27-06-2015,INR,Nrjee System U-II,461.305,KG,238996.955,0.000,0.000,0.000,0.000,29874.000,10755.000,2689.000,0.000,282314.955
SI001879,27-06-2015,INR,Orient Electric,1237.985,KG,38996.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38996.528
SI001880,27-06-2015,INR,Orient Electric,105.000,KG,105.000,105.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SI001881,27-06-2015,INR,Orient Electric,315.705,KG,156785.417,0.000,0.000,3528.000,0.000,19598.000,0.000,0.000,0.000,179911.417
SI001882,27-06-2015,INR,G K WINDING WIRES ,1013.825,KG,504658.274,0.000,0.000,0.000,0.000,63082.000,0.000,0.000,0.000,567740.274
SI001883,27-06-2015,INR,Mandeep Cables P Ltd,283.000,KG,2405.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2405.500
SI001884,27-06-2015,INR,Mandeep Cables P Ltd,2998.000,KG,25483.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25483.000
SI001885,27-06-2015,INR,Kaynes Technology India P ,1294.650,KG,632850.813,0.000,18150.000,12657.000,0.000,0.000,0.000,0.000,0.000,663657.813
SI001887,27-06-2015,INR,SAZAYA & COMPANY,11.000,PCS,2310.000,0.000,0.000,0.000,0.000,289.000,104.000,26.000,0.000,2729.000
SI001888,27-06-2015,INR,GOURAV ROSHNI ,356.295,KG,165285.250,0.000,0.000,0.000,0.000,20661.000,7438.000,1859.000,0.000,195243.250
SI001889,27-06-2015,INR,Kanik Electronics Pvt Ltd,1167.495,KG,572488.021,0.000,0.000,12881.000,0.000,71561.000,0.000,0.000,0.000,656930.021
SI001890,28-06-2015,INR,India Nippon Electrical Ltd ( ,3794.335,KG,1933972.550,1782199.000,3794.000,0.000,0.000,241747.000,0.000,0.000,0.000,397314.550
SI001891,28-06-2015,INR,G K WINDING WIRES ,2564.900,KG,1285528.242,0.000,0.000,0.000,0.000,160691.000,0.000,0.000,0.000,1446219.242
SI001892,29-06-2015,INR,Denso India Ltd.,1656.000,KG,834435.280,0.000,0.000,0.000,0.000,104304.000,37549.000,9387.000,0.000,985675.280
SI001893,29-06-2015,INR,J D Engineering,249.750,KG,121483.865,0.000,0.000,2733.000,0.000,15185.000,0.000,0.000,0.000,139401.865
SI001894,29-06-2015,INR,J D Engineering,536.630,KG,170728.834,0.000,0.000,3841.000,0.000,21341.000,0.000,0.000,0.000,195910.834
SI001895,29-06-2015,INR,Orient Electric,1159.265,KG,36516.848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36516.848
SI001896,29-06-2015,INR,Orient Electric,210.000,KG,210.000,210.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SI001897,29-06-2015,INR,Orient Electric,508.660,KG,16022.790,16022.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SI001898,29-06-2015,INR,G K WINDING WIRES ,1213.870,KG,578108.746,0.000,0.000,0.000,0.000,72263.000,0.000,0.000,0.000,650371.746
SI001899,29-06-2015,INR,G K WINDING WIRES ,2.160,KG,487.080,0.000,0.000,0.000,0.000,61.000,0.000,0.000,0.000,548.080
SI001900,29-06-2015,INR,SYNFLEX-ELEKTRO P ,95.275,KG,51976.324,0.000,0.000,0.000,0.000,6497.000,2339.000,585.000,0.000,61397.324
SI001901,29-06-2015,INR,N.J.ELECTRONICS,344.295,KG,176276.651,0.000,0.000,0.000,0.000,22034.000,7932.000,1984.000,0.000,208226.651
SI001902,29-06-2015,INR,GOURAV ROSHNI ,631.950,KG,293161.605,0.000,0.000,0.000,0.000,36645.000,13192.000,3298.000,0.000,346296.605
SI001903,29-06-2015,INR,C&S Electricals Ltd.,36.620,KG,18447.325,0.000,0.000,0.000,0.000,2306.000,830.000,208.000,0.000,21791.325
SI001904,29-06-2015,INR,C&S Electricals Ltd.,9.085,KG,5503.239,0.000,0.000,0.000,0.000,688.000,248.000,62.000,0.000,6501.239
SI001905,29-06-2015,INR,C&S Electricals Ltd.,574.855,KG,295174.796,0.000,0.000,0.000,0.000,36896.000,13283.000,3321.000,0.000,348674.796
SI001906,29-06-2015,INR,DixonTechnologies (India) ,68.355,KG,36455.772,0.000,0.000,820.000,0.000,4557.000,0.000,0.000,0.000,41832.772
SI001907,29-06-2015,INR,DixonTechnologies (India) ,398.725,KG,250760.370,0.000,0.000,5642.000,0.000,31345.000,0.000,0.000,0.000,287747.370
SI001908,29-06-2015,INR,DixonTechnologies (India) ,747.470,KG,390483.958,0.000,0.000,8785.000,0.000,48811.000,0.000,0.000,0.000,448079.958
SI001909,29-06-2015,INR,Kanik Electronics Pvt Ltd,1002.050,KG,488290.878,0.000,0.000,10986.000,0.000,61037.000,0.000,0.000,0.000,560313.878
SI001910,30-06-2015,INR,Denso India Ltd.,1220.000,KG,615138.600,0.000,0.000,0.000,0.000,76892.000,27681.000,6920.000,0.000,726631.600
Invoice Id,Invoice Date,Currency,Customer,Qty,Unit,Gross,Discount,Other Charges,CENTRAL SALES TAX PAYABLE - 2.00%,CENTRAL SALES TAX PAYABLE - 5%,EXCISE ON SALES - 12.50%,OUTPUT VAT PAYABLE  @ 4%,OUTPUT VAT PAYABLE ADDITIONAL @ 1%,,Net Amount
SI001911,30-06-2015,INR,Denso India Ltd.,1015.000,KG,506135.950,0.000,0.000,0.000,0.000,63268.000,22775.000,5694.000,0.000,597872.950
SI001912,30-06-2015,INR,G K WINDING WIRES ,1236.385,KG,618827.597,0.000,0.000,0.000,0.000,77354.000,0.000,0.000,0.000,696181.597
SI001913,30-06-2015,INR,Mansfield Cable Co.,1153.810,KG,548925.108,0.000,0.000,0.000,0.000,68616.000,24702.000,6175.000,0.000,648418.108
SI001914,30-06-2015,INR,VALEO INDIA PVT. LTD. ,7.785,KG,3114.000,0.000,0.000,0.000,175.000,389.000,0.000,0.000,0.000,3678.000
SI001915,30-06-2015,INR,G K WINDING WIRES ,3601.560,KG,1887287.541,0.000,0.000,0.000,0.000,235911.000,0.000,0.000,0.000,2123198.541
SI001916,30-06-2015,INR,INDIA NIPPON ,0.795,KG,237.705,0.000,0.000,5.000,0.000,30.000,0.000,0.000,0.000,272.705
SI001917,30-06-2015,INR,INDIA NIPPON ,1.725,KG,1029.635,0.000,0.000,23.000,0.000,129.000,0.000,0.000,0.000,1181.635
SI001918,30-06-2015,INR,STAR SINTERED ,740.000,KG,241240.000,0.000,0.000,0.000,0.000,30155.000,10856.000,2714.000,0.000,284965.000
SI001919,30-06-2015,INR,STAR SINTERED ,65.000,KG,21190.000,0.000,0.000,0.000,0.000,2649.000,954.000,238.000,0.000,25031.000
SI001920,30-06-2015,INR,VIKAS SPOOL PVT. LTD. ,240.000,PCS,20400.000,0.000,0.000,459.000,0.000,2550.000,0.000,0.000,0.000,23409.000
   Total Amount  ,,,,,,,,,679589.000,175.000,19769000.000,3149312.000,787332.000,0.000,181042594.312
