Customer Name,Invoice No.,Invoice Date,Invoice Type,Currency,Item No.,Item Name,Unit,Qty,Price,Gross Amount(Specific),"Tax
(Specific)",Discount,Net Amount(Specific),Net Amount(Base)
Denso India Ltd.,SI000545,28-04-2015,DIRECT INVOICE,INR,CU0.85DCMEDPT-90,CU0.85DCMEDPT-90,KG,417.000,464.920,193871.640,35139.000,0.000,229010.640,229010.640
Denso India Ltd.,SI000546,28-04-2015,DIRECT INVOICE,INR,CU0.9DCMEDPT-90,CU0.9DCMEDPT-90,KG,555.000,463.920,257475.600,46667.000,0.000,304142.600,304142.600
Denso India Ltd.,SI000547,28-04-2015,DIRECT INVOICE,INR,CU1DCMEDPT-90,CU1DCMEDPT-90,KG,506.000,463.920,234743.520,42547.000,0.000,277290.520,277290.520
Denso India Ltd.,SI000548,28-04-2015,DIRECT INVOICE,INR,CU1DCFINEPT90,CU1DCFINEPT90,KG,502.000,462.920,232385.840,42119.000,0.000,274504.840,274504.840
Denso India Ltd.,SI000549,28-04-2015,DIRECT INVOICE,INR,CU1.22MCFINEPT-90,CU1.22MCFINEPT-90,KG,163.000,484.920,79041.960,14326.000,0.000,93367.960,93367.960
Denso India Ltd.,SI000550,28-04-2015,DIRECT INVOICE,INR,CU1.9MPMEDPT-180,CU1.9MPMEDPT-180,KG,574.000,456.920,262272.080,47537.000,0.000,309809.080,309809.080
Denso India Ltd.,SI000565,29-04-2015,DIRECT INVOICE,INR,CU0.6MPFINEPT-90,CU0.6MPFINEPT-90,KG,79.000,453.920,35859.680,6499.000,0.000,42358.680,42358.680
Denso India Ltd.,SI000566,29-04-2015,DIRECT INVOICE,INR,CU0.7MPMEDPT-90,CU0.7MPMEDPT-90,KG,375.000,453.920,170220.000,30853.000,0.000,201073.000,201073.000
Denso India Ltd.,SI000567,29-04-2015,DIRECT INVOICE,INR,CU0.78DCFINEPT-90,CU0.78DCFINEPT-90,KG,82.000,464.920,38123.440,6910.000,0.000,45033.440,45033.440
Denso India Ltd.,SI000568,29-04-2015,DIRECT INVOICE,INR,CU0.8DCFINEPT-90,CU0.8DCFINEPT-90,KG,335.000,464.920,155748.200,28230.000,0.000,183978.200,183978.200
Denso India Ltd.,SI000569,29-04-2015,DIRECT INVOICE,INR,CU0.83DCFINEPT-90,CU0.83DCFINEPT-90,KG,568.000,464.920,264074.560,47863.000,0.000,311937.560,311937.560
Denso India Ltd.,SI000570,29-04-2015,DIRECT INVOICE,INR,CU0.85DCMEDPT-90,CU0.85DCMEDPT-90,KG,421.000,464.920,195731.320,35476.000,0.000,231207.320,231207.320
Denso India Ltd.,SI000571,29-04-2015,DIRECT INVOICE,INR,CU0.9MPFINEPT-90,CU0.9MPFINEPT-90,KG,424.000,453.920,192462.080,34884.000,0.000,227346.080,227346.080
Denso India Ltd.,SI000572,29-04-2015,DIRECT INVOICE,INR,CU0.9DCMEDPT-90,CU0.9DCMEDPT-90,KG,683.000,463.920,316857.360,57431.000,0.000,374288.360,374288.360
Denso India Ltd.,SI000573,29-04-2015,DIRECT INVOICE,INR,CU1DCFINEPT90,CU1DCFINEPT90,KG,498.000,462.920,230534.160,41785.000,0.000,272319.160,272319.160
Denso India Ltd.,SI000574,29-04-2015,DIRECT INVOICE,INR,CU1.22MCFINEPT-90,CU1.22MCFINEPT-90,KG,168.000,484.920,81466.560,14765.000,0.000,96231.560,96231.560
Denso India Ltd.,SI000575,29-04-2015,DIRECT INVOICE,INR,CU1.3MCFINEPT-180,CU1.3MCFINEPT-180,KG,164.000,484.920,79526.880,14415.000,0.000,93941.880,93941.880
Denso India Ltd.,SI000576,29-04-2015,DIRECT INVOICE,INR,CU1.9MPMEDPT-180,CU1.9MPMEDPT-180,KG,353.000,456.920,161292.760,29235.000,0.000,190527.760,190527.760
Denso India Ltd.,SI000593,30-04-2015,DIRECT INVOICE,INR,CU0.6MPFINEPT-90,CU0.6MPFINEPT-90,KG,83.000,453.920,37675.360,6828.000,0.000,44503.360,44503.360
Denso India Ltd.,SI000594,30-04-2015,DIRECT INVOICE,INR,CU0.78DCFINEPT-90,CU0.78DCFINEPT-90,KG,75.000,464.920,34869.000,6320.000,0.000,41189.000,41189.000
Denso India Ltd.,SI000595,30-04-2015,DIRECT INVOICE,INR,CU0.8DCFINEPT-90,CU0.8DCFINEPT-90,KG,413.000,464.920,192011.960,34802.000,0.000,226813.960,226813.960
Denso India Ltd.,SI000596,30-04-2015,DIRECT INVOICE,INR,CU0.83DCFINEPT-90,CU0.83DCFINEPT-90,KG,658.000,464.920,305917.360,55448.000,0.000,361365.360,361365.360
Denso India Ltd.,SI000597,30-04-2015,DIRECT INVOICE,INR,CU0.85DCMEDPT-90,CU0.85DCMEDPT-90,KG,399.000,464.920,185503.080,33623.000,0.000,219126.080,219126.080
Denso India Ltd.,SI000598,30-04-2015,DIRECT INVOICE,INR,CU0.9MPFINEPT-90,CU0.9MPFINEPT-90,KG,169.000,453.920,76712.480,13904.000,0.000,90616.480,90616.480
Denso India Ltd.,SI000599,30-04-2015,DIRECT INVOICE,INR,CU0.9DCMEDPT-90,CU0.9DCMEDPT-90,KG,938.000,463.920,435156.960,78873.000,0.000,514029.960,514029.960
Denso India Ltd.,SI000600,30-04-2015,DIRECT INVOICE,INR,CU1DCMEDPT-90,CU1DCMEDPT-90,KG,499.000,463.920,231496.080,41958.000,0.000,273454.080,273454.080
Denso India Ltd.,SI000601,30-04-2015,DIRECT INVOICE,INR,CU1DCFINEPT90,CU1DCFINEPT90,KG,491.000,462.920,227293.720,41197.000,0.000,268490.720,268490.720
Denso India Ltd.,SI000602,30-04-2015,DIRECT INVOICE,INR,CU1.22MCFINEPT-90,CU1.22MCFINEPT-90,KG,168.000,484.920,81466.560,14765.000,0.000,96231.560,96231.560
Denso India Ltd.,SI000603,30-04-2015,DIRECT INVOICE,INR,CU1.3MCFINEPT-180,CU1.3MCFINEPT-180,KG,361.000,484.920,175056.120,31729.000,0.000,206785.120,206785.120
Denso India Ltd.,SI000604,30-04-2015,DIRECT INVOICE,INR,CU1.9MPMEDPT-180,CU1.9MPMEDPT-180,KG,358.000,456.920,163577.360,29648.000,0.000,193225.360,193225.360
DEWCON INDUSTRIES,SI000250,12-04-2015,DIRECT INVOICE,INR,CU0.22SSFINEPT-10,CU0.22SSFINEPT-10,KG,793.280,522.260,414298.413,61109.000,0.000,475407.413,475407.413
DEWCON INDUSTRIES,SI000424,21-04-2015,DIRECT INVOICE,INR,CU0.22SSFINEPT-10,CU0.22SSFINEPT-10,KG,1183.445,517.060,611912.072,90257.000,0.000,702169.072,702169.072
DEWCON INDUSTRIES,SI000425,21-04-2015,DIRECT INVOICE,INR,CU0.23SSFINEPT-10,CU0.23SSFINEPT-10,KG,559.800,516.060,288890.388,42611.000,0.000,331501.388,331501.388
DixonTechnologies (India) P.Ltd.(DUNIII),SI000015,02-04-2015,DIRECT INVOICE,INR,CU0.22SSFINEPT-10,CU0.22SSFINEPT-10,KG,60.000,497.500,29850.000,4403.000,0.000,34253.000,34253.000
DixonTechnologies (India) P.Ltd.(DUNIII),SI000016,02-04-2015,DIRECT INVOICE,INR,CU0.22SSFINEPT-10,CU0.22SSFINEPT-10,KG,340.270,519.230,176678.392,26060.000,0.000,202738.392,202738.392
DixonTechnologies (India) P.Ltd.(DUNIII),SI000016,02-04-2015,DIRECT INVOICE,INR,CU0.2SSFINEPT-10,CU0.2SSFINEPT-10,KG,60.100,523.230,31446.123,4639.000,0.000,36085.123,36085.123
DixonTechnologies (India) P.Ltd.(DUNIII),SI000044,03-04-2015,DIRECT INVOICE,INR,CU0.22SSFINEPT-10,CU0.22SSFINEPT-10,KG,368.850,519.230,191517.986,28249.000,0.000,219766.986,219766.986
DixonTechnologies (India) P.Ltd.(DUNIII),SI000069,04-04-2015,DIRECT INVOICE,INR,CU0.15*3SSFINEPT-10,CU0.15*3SSFINEPT-10,KG,33.425,602.500,20138.562,2970.000,0.000,23108.562,23108.562
DixonTechnologies (India) P.Ltd.(DUNIII),SI000070,04-04-2015,DIRECT INVOICE,INR,CU0.22SSFINEPT-10,CU0.22SSFINEPT-10,KG,428.730,519.230,222609.478,32835.000,0.000,255444.478,255444.478
DixonTechnologies (India) P.Ltd.(DUNIII),SI000070,04-04-2015,DIRECT INVOICE,INR,CU0.2SSFINEPT-10,CU0.2SSFINEPT-10,KG,216.935,523.230,113506.900,16742.000,0.000,130248.900,130248.900
DixonTechnologies (India) P.Ltd.(DUNIII),SI000098,06-04-2015,DIRECT INVOICE,INR,CU0.1*4SSFINEPT-10,CU0.1*4SSFINEPT-10,KG,78.565,702.230,55170.700,8137.000,0.000,63307.700,63307.700
DixonTechnologies (India) P.Ltd.(DUNIII),SI000098,06-04-2015,DIRECT INVOICE,INR,CU0.22SSFINEPT-10,CU0.22SSFINEPT-10,KG,359.610,519.230,186720.300,27541.000,0.000,214261.300,214261.300
DixonTechnologies (India) P.Ltd.(DUNIII),SI000098,06-04-2015,DIRECT INVOICE,INR,CU0.2SSFINEPT-10,CU0.2SSFINEPT-10,KG,219.870,523.230,115042.580,16968.000,0.000,132010.580,132010.580
DixonTechnologies (India) P.Ltd.(DUNIII),SI000120,07-04-2015,DIRECT INVOICE,INR,CU0.1*4SSFINEPT-10,CU0.1*4SSFINEPT-10,KG,71.120,702.230,49942.598,7367.000,0.000,57309.598,57309.598
DixonTechnologies (India) P.Ltd.(DUNIII),SI000121,07-04-2015,DIRECT INVOICE,INR,CU0.2SSFINEPT-10,CU0.2SSFINEPT-10,KG,299.765,517.290,155065.437,22872.000,0.000,177937.437,177937.437
DixonTechnologies (India) P.Ltd.(DUNIII),SI000140,08-04-2015,DIRECT INVOICE,INR,CU0.1*4SSFINEPT-10,CU0.1*4SSFINEPT-10,KG,109.540,702.230,76922.274,11346.000,0.000,88268.274,88268.274
DixonTechnologies (India) P.Ltd.(DUNIII),SI000141,08-04-2015,DIRECT INVOICE,INR,CU0.22SSFINEPT-10,CU0.22SSFINEPT-10,KG,496.675,513.290,254938.311,37603.000,0.000,292541.311,292541.311
DixonTechnologies (India) P.Ltd.(DUNIII),SI000173,09-04-2015,DIRECT INVOICE,INR,CU0.140*4 SSFINEPT10,CU0.140*4 SSFINEPT10,KG,279.300,585.280,163468.704,24112.000,0.000,187580.704,187580.704
DixonTechnologies (India) P.Ltd.(DUNIII),SI000174,09-04-2015,DIRECT INVOICE,INR,CU0.1*4SSFINEPT-10,CU0.1*4SSFINEPT-10,KG,99.440,702.230,69829.751,10300.000,0.000,80129.751,80129.751
DixonTechnologies (India) P.Ltd.(DUNIII),SI000175,09-04-2015,DIRECT INVOICE,INR,CU0.140*4 SSFINEPT10,CU0.140*4 SSFINEPT10,KG,85.625,602.290,51571.081,7606.000,0.000,59177.081,59177.081
DixonTechnologies (India) P.Ltd.(DUNIII),SI000209,10-04-2015,DIRECT INVOICE,INR,CU0.23SSFINEPT-10,CU0.23SSFINEPT-10,KG,393.105,495.500,194783.528,28731.000,0.000,223514.528,223514.528
DixonTechnologies (India) P.Ltd.(DUNIII),SI000210,10-04-2015,DIRECT INVOICE,INR,CU0.1*4SSFINEPT-10,CU0.1*4SSFINEPT-10,KG,74.210,702.230,52112.488,7687.000,0.000,59799.488,59799.488
DixonTechnologies (India) P.Ltd.(DUNIII),SI000270,13-04-2015,DIRECT INVOICE,INR,CU0.15*3SSFINEPT-10,CU0.15*3SSFINEPT-10,KG,109.325,602.500,65868.312,9716.000,0.000,75584.312,75584.312
DixonTechnologies (India) P.Ltd.(DUNIII),SI000271,13-04-2015,DIRECT INVOICE,INR,CU0.1*4SSFINEPT-10,CU0.1*4SSFINEPT-10,KG,161.760,702.230,113592.725,16755.000,0.000,130347.725,130347.725
DixonTechnologies (India) P.Ltd.(DUNIII),SI000272,13-04-2015,DIRECT INVOICE,INR,CU0.1*4SSFINEPT-10,CU0.1*4SSFINEPT-10,KG,164.525,696.290,114557.112,16898.000,0.000,131455.112,131455.112
DixonTechnologies (India) P.Ltd.(DUNIII),SI000272,13-04-2015,DIRECT INVOICE,INR,CU0.22SSFINEPT-10,CU0.22SSFINEPT-10,KG,291.850,513.290,149803.686,22096.000,0.000,171899.686,171899.686
DixonTechnologies (India) P.Ltd.(DUNIII),SI000314,15-04-2015,DIRECT INVOICE,INR,CU0.15*3SSFINEPT-10,CU0.15*3SSFINEPT-10,KG,51.135,602.500,30808.838,4544.000,0.000,35352.838,35352.838
DixonTechnologies (India) P.Ltd.(DUNIII),SI000315,15-04-2015,DIRECT INVOICE,INR,CU0.1*4SSFINEPT-10,CU0.1*4SSFINEPT-10,KG,196.675,696.290,136942.836,20199.000,0.000,157141.836,157141.836
DixonTechnologies (India) P.Ltd.(DUNIII),SI000316,15-04-2015,DIRECT INVOICE,INR,CU0.22SSFINEPT-10,CU0.22SSFINEPT-10,KG,528.640,511.260,270272.486,39865.000,0.000,310137.486,310137.486
DixonTechnologies (India) P.Ltd.(DUNIII),SI000382,18-04-2015,DIRECT INVOICE,INR,CU0.15*3SSFINEPT-10,CU0.15*3SSFINEPT-10,KG,54.355,602.500,32748.888,4831.000,0.000,37579.888,37579.888
DixonTechnologies (India) P.Ltd.(DUNIII),SI000382,18-04-2015,DIRECT INVOICE,INR,cu0.15*4SSFinePT10,cu0.15*4SSFinePT10,KG,61.230,590.500,36156.315,5334.000,0.000,41490.315,41490.315
DixonTechnologies (India) P.Ltd.(DUNIII),SI000383,18-04-2015,DIRECT INVOICE,INR,CU0.1*4SSFINEPT-10,CU0.1*4SSFINEPT-10,KG,243.450,696.290,169511.800,25003.000,0.000,194514.800,194514.800
DixonTechnologies (India) P.Ltd.(DUNIII),SI000383,18-04-2015,DIRECT INVOICE,INR,CU0.140*4 SSFINEPT10,CU0.140*4 SSFINEPT10,KG,216.830,602.290,130594.541,19262.000,0.000,149856.541,149856.541
DixonTechnologies (India) P.Ltd.(DUNIII),SI000384,18-04-2015,DIRECT INVOICE,INR,CU0.22SSFINEPT-10,CU0.22SSFINEPT-10,KG,195.410,511.260,99905.317,14736.000,0.000,114641.317,114641.317
DixonTechnologies (India) P.Ltd.(DUNIII),SI000406,20-04-2015,DIRECT INVOICE,INR,CU0.140*4 SSFINEPT10,CU0.140*4 SSFINEPT10,KG,147.755,602.290,88991.359,13126.000,0.000,102117.359,102117.359
DixonTechnologies (India) P.Ltd.(DUNIII),SI000407,20-04-2015,DIRECT INVOICE,INR,CU0.22SSFINEPT-10,CU0.22SSFINEPT-10,KG,271.265,511.260,138686.944,20456.000,0.000,159142.944,159142.944
DixonTechnologies (India) P.Ltd.(DUNIII),SI000466,23-04-2015,DIRECT INVOICE,INR,cu0.15*4SSFinePT10,cu0.15*4SSFinePT10,KG,210.975,590.500,124580.738,18376.000,0.000,142956.738,142956.738
DixonTechnologies (India) P.Ltd.(DUNIII),SI000467,23-04-2015,DIRECT INVOICE,INR,CU0.1*4SSFINEPT-10,CU0.1*4SSFINEPT-10,KG,191.280,696.290,133186.351,19645.000,0.000,152831.351,152831.351
DixonTechnologies (India) P.Ltd.(DUNIII),SI000467,23-04-2015,DIRECT INVOICE,INR,CU0.140*4 SSFINEPT10,CU0.140*4 SSFINEPT10,KG,290.205,602.290,174787.570,25781.000,0.000,200568.570,200568.570
DixonTechnologies (India) P.Ltd.(DUNIII),SI000468,23-04-2015,DIRECT INVOICE,INR,CU0.2SSFINEPT-10,CU0.2SSFINEPT-10,KG,194.800,512.150,99766.820,14716.000,0.000,114482.820,114482.820
DixonTechnologies (India) P.Ltd.(DUNIII),SI000525,27-04-2015,DIRECT INVOICE,INR,CU0.140*4 SSFINEPT10,CU0.140*4 SSFINEPT10,KG,57.795,602.290,34809.351,5134.000,0.000,39943.351,39943.351
DixonTechnologies (India) P.Ltd.(DUNIII),SI000526,27-04-2015,DIRECT INVOICE,INR,CU0.140*4 SSFINEPT10,CU0.140*4 SSFINEPT10,KG,266.365,597.150,159059.860,23461.000,0.000,182520.860,182520.860
DixonTechnologies (India) P.Ltd.(DUNIII),SI000526,27-04-2015,DIRECT INVOICE,INR,CU0.22SSFINEPT-10,CU0.22SSFINEPT-10,KG,591.185,508.150,300410.658,44310.000,0.000,344720.658,344720.658
DixonTechnologies (India) P.Ltd.(DUNIII),SI000560,28-04-2015,DIRECT INVOICE,INR,CU0.15*3SSFINEPT-10,CU0.15*3SSFINEPT-10,KG,179.825,602.500,108344.562,15981.000,0.000,124325.562,124325.562
DixonTechnologies (India) P.Ltd.(DUNIII),SI000560,28-04-2015,DIRECT INVOICE,INR,cu0.15*4SSFinePT10,cu0.15*4SSFinePT10,KG,122.595,590.500,72392.348,10678.000,0.000,83070.348,83070.348
DixonTechnologies (India) P.Ltd.(DUNIII),SI000561,28-04-2015,DIRECT INVOICE,INR,CU0.140*4 SSFINEPT10,CU0.140*4 SSFINEPT10,KG,84.240,597.150,50303.916,7420.000,0.000,57723.916,57723.916
DixonTechnologies (India) P.Ltd.(DUNIII),SI000561,28-04-2015,DIRECT INVOICE,INR,CU0.22SSFINEPT-10,CU0.22SSFINEPT-10,KG,404.275,508.150,205432.341,30301.000,0.000,235733.341,235733.341
DIXON TECHNOLOGOES(IND)P.LTD.GEN,SI000211,10-04-2015,DIRECT INVOICE,INR,cu0.15*4SSFinePT10,cu0.15*4SSFinePT10,KG,206.425,606.290,125153.413,22684.000,0.000,147837.413,147837.413
DIXON TECHNOLOGOES(IND)P.LTD.GEN,SI000212,10-04-2015,DIRECT INVOICE,INR,CU0.23SSFINEPT-10,CU0.23SSFINEPT-10,KG,24.395,511.290,12472.920,2260.000,0.000,14732.920,14732.920
DIXON TECHNOLOGOES(IND)P.LTD.GEN,SI000313,15-04-2015,DIRECT INVOICE,INR,CU0.21SSFINEPT-10,CU0.21SSFINEPT-10,KG,43.320,511.260,22147.783,4014.000,0.000,26161.783,26161.783
DIXON TECHNOLOGOES(IND)P.LTD.GEN,SI000313,15-04-2015,DIRECT INVOICE,INR,CU0.2SSFINEPT-10,CU0.2SSFINEPT-10,KG,263.870,515.260,135961.656,24643.000,0.000,160604.656,160604.656
DIXON TECHNOLOGOES(IND)P.LTD.GEN,SI000338,16-04-2015,DIRECT INVOICE,INR,CU0.15SSFINEPT-10,CU0.15SSFINEPT-10,KG,18.530,530.260,9825.718,1781.000,0.000,11606.718,11606.718
DIXON TECHNOLOGOES(IND)P.LTD.GEN,SI000339,16-04-2015,DIRECT INVOICE,INR,CU0.23SSFINEPT-10,CU0.23SSFINEPT-10,KG,599.220,509.260,305158.777,55310.000,0.000,360468.777,360468.777
DIXON TECHNOLOGOES(IND)P.LTD.GEN,SI000440,22-04-2015,DIRECT INVOICE,INR,CU0.15SSFINEPT-10,CU0.15SSFINEPT-10,KG,405.110,527.150,213553.736,38706.000,0.000,252259.736,252259.736
DIXON TECHNOLOGOES(IND)P.LTD.GEN,SI000440,22-04-2015,DIRECT INVOICE,INR,CU0.193SSFINEPT-10,CU0.193SSFINEPT-10,KG,222.735,512.150,114073.730,20675.000,0.000,134748.730,134748.730
DIXON TECHNOLOGOES(IND)P.LTD.GEN,SI000440,22-04-2015,DIRECT INVOICE,INR,CU0.21SSFINEPT-10,CU0.21SSFINEPT-10,KG,346.300,508.150,175972.345,31896.000,0.000,207868.345,207868.345
ELEMATEC TRADING INDIA PRIVATE LTD.,SI000260,13-04-2015,DIRECT INVOICE,INR,CU0.7SSFINEPT-25,CU0.7SSFINEPT-25,KG,22.775,500.000,11387.500,1679.000,0.000,13066.500,13066.500
Elgi Ultra Industries Ltd-11E026,SI000381,18-04-2015,DIRECT INVOICE,INR,AL0.44MPMEDPT-60,AL0.44MPMEDPT-60,KG,913.535,295.650,270086.623,39838.000,0.000,309924.623,309924.623
Elgi Ultra Industries Ltd-11E026,SI000381,18-04-2015,DIRECT INVOICE,INR,AL0.47MPMEDPT-60,AL0.47MPMEDPT-60,KG,609.580,293.650,179003.167,26403.000,0.000,205406.167,205406.167
Elgi Ultra Industries Ltd-11E026,SI000381,18-04-2015,DIRECT INVOICE,INR,AL0.54MPMEDPT-25,AL0.54MPMEDPT-25,KG,225.860,290.650,65646.209,9683.000,0.000,75329.209,75329.209
Elgi Ultra Industries Ltd-11E026,SI000447,22-04-2015,DIRECT INVOICE,INR,CU23MPMEDPT-25,CU23MPMEDPT-25,KG,492.030,458.690,225689.241,33289.000,0.000,258978.241,258978.241
Elgi Ultra Industries Ltd-11E026,SI000447,22-04-2015,DIRECT INVOICE,INR,CU27MPMEDPT-25,CU27MPMEDPT-25,KG,430.095,462.690,199000.656,29353.000,0.000,228353.656,228353.656
Elin Electronics Ltd,SI000123,07-04-2015,DIRECT INVOICE,INR,CU0.25SSFINEPT-10,CU0.25SSFINEPT-10,KG,123.115,491.500,60511.022,10968.000,0.000,71479.022,71479.022
Elin Electronics Ltd,SI000123,07-04-2015,DIRECT INVOICE,INR,CU40SSMEDPT-4,CU40SSMEDPT-4,KG,398.560,521.500,207849.040,37672.000,0.000,245521.040,245521.040
Elin Electronics Ltd,SI000310,15-04-2015,DIRECT INVOICE,INR,CU0.09SSFINEPT-4,CU0.09SSFINEPT-4,KG,25.845,552.000,14266.440,2585.000,0.000,16851.440,16851.440
Elin Electronics Ltd,SI000310,15-04-2015,DIRECT INVOICE,INR,CU40SSMEDPT-4,CU40SSMEDPT-4,KG,509.590,521.500,265751.185,48168.000,0.000,313919.185,313919.185
Elin Electronics Ltd,SI000532,27-04-2015,DIRECT INVOICE,INR,CU40SSMEDPT-4,CU40SSMEDPT-4,KG,96.795,521.500,50478.592,9150.000,0.000,59628.592,59628.592
GETMAG ENTERPRISES,SI000171,09-04-2015,DIRECT INVOICE,INR,CU0.22SSMEDPT-10,CU0.22SSMEDPT-10,KG,63.800,526.250,33574.750,4952.000,0.000,38526.750,38526.750
G K WINDING WIRES LTD. - DELHI,SI000021,02-04-2015,DIRECT INVOICE,INR,CU26MPFINEPT-25,CU26MPFINEPT-25,KG,500.830,486.730,243768.986,30471.000,0.000,274239.986,274239.986
G K WINDING WIRES LTD. - DELHI,SI000021,02-04-2015,DIRECT INVOICE,INR,CU34MPMEDPT-10,CU34MPMEDPT-10,KG,314.755,495.000,155803.725,19475.000,0.000,175278.725,175278.725
G K WINDING WIRES LTD. - DELHI,SI000021,02-04-2015,DIRECT INVOICE,INR,CU35MPFINEPT-10,CU35MPFINEPT-10,KG,295.540,491.230,145178.114,18147.000,0.000,163325.114,163325.114
G K WINDING WIRES LTD. - DELHI,SI000022,02-04-2015,DIRECT INVOICE,INR,AL31MPMEDPT-10,AL31MPMEDPT-10,KG,200.140,267.150,53467.401,6683.000,0.000,60150.401,60150.401
G K WINDING WIRES LTD. - DELHI,SI000048,03-04-2015,DIRECT INVOICE,INR,CU26MPFINEPT-25,CU26MPFINEPT-25,KG,216.975,486.730,105608.242,13201.000,0.000,118809.242,118809.242
G K WINDING WIRES LTD. - DELHI,SI000048,03-04-2015,DIRECT INVOICE,INR,CU34MPMEDPT-10,CU34MPMEDPT-10,KG,504.705,495.000,249828.975,31229.000,0.000,281057.975,281057.975
G K WINDING WIRES LTD. - DELHI,SI000048,03-04-2015,DIRECT INVOICE,INR,CU38MPFINEPT-10,CU38MPFINEPT-10,KG,450.060,512.230,230534.234,28817.000,0.000,259351.234,259351.234
G K WINDING WIRES LTD. - DELHI,SI000049,03-04-2015,DIRECT INVOICE,INR,CCA0.23SSFINEPT-10,CCA0.23SSFINEPT-10,KG,92.175,550.000,50696.250,6337.000,0.000,57033.250,57033.250
G K WINDING WIRES LTD. - DELHI,SI000073,04-04-2015,DIRECT INVOICE,INR,CU16MPMEDM-266,CU16MPMEDM-266,KG,23.850,487.260,11621.151,1453.000,0.000,13074.151,13074.151
G K WINDING WIRES LTD. - DELHI,SI000073,04-04-2015,DIRECT INVOICE,INR,CU22.5HCMEDPT-25,CU22.5HCMEDPT-25,KG,103.820,496.760,51573.623,6447.000,0.000,58020.623,58020.623
G K WINDING WIRES LTD. - DELHI,SI000091,06-04-2015,DIRECT INVOICE,INR,CU28MPFINEPT-25,CU28MPFINEPT-25,KG,156.355,481.290,75252.098,9407.000,0.000,84659.098,84659.098
G K WINDING WIRES LTD. - DELHI,SI000091,06-04-2015,DIRECT INVOICE,INR,CU32MPFINEPT-10,CU32MPFINEPT-10,KG,620.900,482.790,299764.311,37471.000,0.000,337235.311,337235.311
G K WINDING WIRES LTD. - DELHI,SI000091,06-04-2015,DIRECT INVOICE,INR,CU38MPFINEPT-10,CU38MPFINEPT-10,KG,501.020,506.290,253661.416,31708.000,0.000,285369.416,285369.416
G K WINDING WIRES LTD. - DELHI,SI000102,07-04-2015,DIRECT INVOICE,INR,CU29MPFINEPT25,CU29MPFINEPT25,KG,501.965,481.790,241841.717,30230.000,0.000,272071.717,272071.717
G K WINDING WIRES LTD. - DELHI,SI000102,07-04-2015,DIRECT INVOICE,INR,CU32MPMEDPT-10,CU32MPMEDPT-10,KG,723.475,493.000,356673.175,44584.000,0.000,401257.175,401257.175
G K WINDING WIRES LTD. - DELHI,SI000151,08-04-2015,DIRECT INVOICE,INR,CU32SSMEDPT-10,CU32SSMEDPT-10,KG,211.770,518.250,109749.802,13719.000,0.000,123468.802,123468.802
G K WINDING WIRES LTD. - DELHI,SI000151,08-04-2015,DIRECT INVOICE,INR,CU37MPFINEPT-10,CU37MPFINEPT-10,KG,561.595,490.290,275344.413,34418.000,0.000,309762.413,309762.413
G K WINDING WIRES LTD. - DELHI,SI000151,08-04-2015,DIRECT INVOICE,INR,CU37SSMEDPT-10,CU37SSMEDPT-10,KG,108.600,534.250,58019.550,7252.000,0.000,65271.550,65271.550
G K WINDING WIRES LTD. - DELHI,SI000151,08-04-2015,DIRECT INVOICE,INR,CU38*4SSMEDPT-10,CU38*4SSMEDPT-10,KG,199.385,624.250,124466.086,15558.000,0.000,140024.086,140024.086
G K WINDING WIRES LTD. - DELHI,SI000152,08-04-2015,DIRECT INVOICE,INR,CU25MPFINEPT-25,CU25MPFINEPT-25,KG,398.080,480.790,191392.883,23924.000,0.000,215316.883,215316.883
G K WINDING WIRES LTD. - DELHI,SI000152,08-04-2015,DIRECT INVOICE,INR,CU28MPFINEPT-25,CU28MPFINEPT-25,KG,445.535,481.290,214431.540,26804.000,0.000,241235.540,241235.540
G K WINDING WIRES LTD. - DELHI,SI000152,08-04-2015,DIRECT INVOICE,INR,CU30MPMEDPT-10,CU30MPMEDPT-10,KG,141.315,492.000,69526.980,8691.000,0.000,78217.980,78217.980
G K WINDING WIRES LTD. - DELHI,SI000172,09-04-2015,DIRECT INVOICE,INR,CU29MPFINEPT25,CU29MPFINEPT25,KG,348.675,481.790,167988.128,20999.000,0.000,188987.128,188987.128
G K WINDING WIRES LTD. - DELHI,SI000172,09-04-2015,DIRECT INVOICE,INR,cu30mpmedpt-25,CU30MPMEDPT-25,KG,905.290,492.000,445402.680,55675.000,0.000,501077.680,501077.680
G K WINDING WIRES LTD. - DELHI,SI000216,10-04-2015,DIRECT INVOICE,INR,CU26MPFINEPT-25,CU26MPFINEPT-25,KG,129.165,480.790,62101.240,7763.000,0.000,69864.240,69864.240
G K WINDING WIRES LTD. - DELHI,SI000216,10-04-2015,DIRECT INVOICE,INR,CU28MPFINEPT-25,CU28MPFINEPT-25,KG,437.845,481.290,210730.420,26341.000,0.000,237071.420,237071.420
G K WINDING WIRES LTD. - DELHI,SI000216,10-04-2015,DIRECT INVOICE,INR,cu30mpmedpt-25,CU30MPMEDPT-25,KG,327.770,492.000,161262.840,20158.000,0.000,181420.840,181420.840
G K WINDING WIRES LTD. - DELHI,SI000217,10-04-2015,DIRECT INVOICE,INR,AL31MPMEDPT-10,AL31MPMEDPT-10,KG,240.815,267.150,64333.727,8042.000,0.000,72375.727,72375.727
